Country_One,Country_Two,Similarity
afghanistan,ägypten,0.3033322101335778
afghanistan,albanien,0.2873770663116459
afghanistan,algerien,0.3001918315059246
afghanistan,angola,0.3754618418472773
afghanistan,argentinien,0.20546310846886395
afghanistan,armenien,0.26500900289311025
afghanistan,aserbaidschan,0.29272224443444966
afghanistan,äthiopien,0.3146766983607874
afghanistan,australien,0.1370362900098212
afghanistan,bangladesch,0.3016516401236103
afghanistan,belarus,0.2649756493172254
afghanistan,belgien,0.20317737992990517
afghanistan,bosnien_und_herzegowina,0.3080236960526631
afghanistan,brasilien,0.300066183421561
afghanistan,bulgarien,0.1941475083600081
afghanistan,chile,0.21529254570473655
afghanistan,china,0.24933572298549755
afghanistan,dänemark,0.20912182435340101
afghanistan,estland,0.21542881132478797
afghanistan,finnland,0.1570098356201099
afghanistan,frankreich,0.2747930398620278
afghanistan,georgien,0.23313457094811313
afghanistan,ghana,0.3084056819371891
afghanistan,griechenland,0.304814164751751
afghanistan,hongkong,0.22323123406921308
afghanistan,indien,0.271201227547857
afghanistan,indonesien,0.20659440379179164
afghanistan,irak,0.5826790296284715
afghanistan,iran,0.3831714383732979
afghanistan,irland,0.19259026350208353
afghanistan,island,0.1594136441921788
afghanistan,israel,0.28023859830008974
afghanistan,italien,0.2596568576255424
afghanistan,japan,0.2252210801382425
afghanistan,kambodscha,0.33845175624701535
afghanistan,kanada,0.19212704271574768
afghanistan,kasachstan,0.26333725113157747
afghanistan,kenia,0.321509260344022
afghanistan,kolumbien,0.3268937730030548
afghanistan,kongo,0.33327684614510245
afghanistan,kroatien,0.1642797515341392
afghanistan,kuba,0.27036817032596666
afghanistan,lettland,0.19230861701922006
afghanistan,libyen,0.4517178611238234
afghanistan,litauen,0.17042059227672426
afghanistan,luxemburg,0.10920181499561457
afghanistan,malaysia,0.2392603685874754
afghanistan,mali,0.582683131143211
afghanistan,malta,0.123996473303878
afghanistan,mazedonien,0.29579442078416696
afghanistan,mexiko,0.3772525601550589
afghanistan,montenegro,0.2831271396210535
afghanistan,mosambik,0.24156456204589086
afghanistan,namibia,0.2647705936687934
afghanistan,nepal,0.2297819701879784
afghanistan,neuseeland,0.13949738512015902
afghanistan,niederlande,0.11356419946872776
afghanistan,niger,0.2413784995527235
afghanistan,nigeria,0.3653146390284201
afghanistan,nordkorea,0.33266983987036736
afghanistan,norwegen,0.1418520344610612
afghanistan,österreich,0.18125918913464054
afghanistan,pakistan,0.4836049707491268
afghanistan,philippinen,0.28146765089063985
afghanistan,polen,0.23227482472372407
afghanistan,portugal,0.2508916839572579
afghanistan,ruanda,0.33394206346293026
afghanistan,rumänien,0.14964457144150495
afghanistan,saudi_arabien,0.38108153839238623
afghanistan,schweden,0.1785797497155084
afghanistan,schweiz,0.13386193542764607
afghanistan,senegal,0.311318664059126
afghanistan,serbien,0.3145193412800386
afghanistan,singapur,0.1649242902239259
afghanistan,slowakei,0.15851594623805643
afghanistan,slowenien,0.24853176331277696
afghanistan,somalia,0.5440910396301221
afghanistan,spanien,0.20814994919191945
afghanistan,südafrika,0.24799842733783
afghanistan,sudan,0.38905485879507695
afghanistan,südkorea,0.21682826930549204
afghanistan,südsudan,0.45585613426855426
afghanistan,syrien,0.5419924503859052
afghanistan,tansania,0.2987385708395383
afghanistan,thailand,0.2609388692755311
afghanistan,tschechien,0.18593896973982293
afghanistan,türkei,0.38072075707892866
afghanistan,uganda,0.3857212047946974
afghanistan,ukraine,0.3394728845060594
afghanistan,ungarn,0.22007065528414205
afghanistan,usa,0.3245400063313169
afghanistan,vereinigtes_königreich,0.23016600435617282
afghanistan,vietnam,0.3357367815949727
afghanistan,zypern,0.1653452312526834
ägypten,albanien,0.3118726699297021
ägypten,algerien,0.3988425456920718
ägypten,angola,0.3033604744649197
ägypten,argentinien,0.2266530840923653
ägypten,armenien,0.30690936796855006
ägypten,aserbaidschan,0.2472039901126178
ägypten,äthiopien,0.2853562557177701
ägypten,australien,0.20824410941467686
ägypten,bangladesch,0.24202940042387863
ägypten,belarus,0.22508004684972602
ägypten,belgien,0.22493267260833608
ägypten,bosnien_und_herzegowina,0.27042561221055417
ägypten,brasilien,0.224858609104575
ägypten,bulgarien,0.23277128205224068
ägypten,chile,0.28994617148625096
ägypten,china,0.370822503206483
ägypten,dänemark,0.24938379838937252
ägypten,estland,0.1687343808405295
ägypten,finnland,0.13672635129020888
ägypten,frankreich,0.2781743602590993
ägypten,georgien,0.34730393364319884
ägypten,ghana,0.24664624612986039
ägypten,griechenland,0.27012827555791824
ägypten,hongkong,0.2730532808546412
ägypten,indien,0.3301212490386426
ägypten,indonesien,0.32809266151437355
ägypten,irak,0.44389405242465607
ägypten,iran,0.42880503849600304
ägypten,irland,0.15543244730407785
ägypten,island,0.17188243883338356
ägypten,israel,0.3594680963652393
ägypten,italien,0.26392967962135183
ägypten,japan,0.22534889111185658
ägypten,kambodscha,0.1365270644777259
ägypten,kanada,0.21910307177387184
