Country_One,Country_Two,Similarity
afghanistan,ägypten,0.3278143477556762
afghanistan,albanien,0.3985669604966324
afghanistan,algerien,0.42745473358020314
afghanistan,angola,0.3348387968554777
afghanistan,argentinien,0.21180177734637262
afghanistan,armenien,0.2491972185303911
afghanistan,aserbaidschan,0.24176157772653042
afghanistan,äthiopien,0.35568645990874587
afghanistan,australien,0.2900404076485166
afghanistan,bangladesch,0.30926936018967865
afghanistan,belarus,0.30803840076818306
afghanistan,belgien,0.16441164306766048
afghanistan,bosnien_und_herzegowina,0.35643509113183797
afghanistan,brasilien,0.2067984942426936
afghanistan,bulgarien,0.3190562721452652
afghanistan,chile,0.2241734033262724
afghanistan,china,0.2596172985240798
afghanistan,dänemark,0.12156953954528024
afghanistan,estland,0.20509949737184274
afghanistan,finnland,0.18794139929981435
afghanistan,frankreich,0.16840568056552976
afghanistan,georgien,0.3285854668319882
afghanistan,ghana,0.2744513207901401
afghanistan,griechenland,0.21595176946908218
afghanistan,hongkong,0.25471908433701557
afghanistan,indien,0.24200189507282005
afghanistan,indonesien,0.3356055348314531
afghanistan,irak,0.4781591140711543
afghanistan,iran,0.29277796446487936
afghanistan,irland,0.14401603915949834
afghanistan,island,0.1715215544527687
afghanistan,israel,0.40454110309272473
afghanistan,italien,0.1858676435465224
afghanistan,japan,0.16326445287090927
afghanistan,kambodscha,0.34295669955729263
afghanistan,kanada,0.24077728190563188
afghanistan,kasachstan,0.2634156982327649
afghanistan,kenia,0.35539217390023503
afghanistan,kolumbien,0.41934892637165144
afghanistan,kongo,0.4282495170553851
afghanistan,kroatien,0.3757877260218949
afghanistan,kuba,0.26217562545747297
afghanistan,lettland,0.201286618033648
afghanistan,libyen,0.2638117349160584
afghanistan,litauen,0.2254421455048235
afghanistan,luxemburg,0.15654354774094895
afghanistan,malaysia,0.3145459876537696
afghanistan,mali,0.45658003501359534
afghanistan,malta,0.1940192706177399
afghanistan,mazedonien,0.5697496133218511
afghanistan,mexiko,0.14073113343015764
afghanistan,montenegro,0.3983531210453152
afghanistan,mosambik,0.31879656568642
afghanistan,namibia,0.33773046865309375
afghanistan,nepal,0.2905745905018532
afghanistan,neuseeland,0.2732745748431836
afghanistan,niederlande,0.15634384929832618
afghanistan,niger,0.19424197531575643
afghanistan,nigeria,0.33825804949936844
afghanistan,nordkorea,0.33355771996185735
afghanistan,norwegen,0.14637151077427324
afghanistan,österreich,0.1661281091641088
afghanistan,pakistan,0.4314803877749348
afghanistan,philippinen,0.339089181755523
afghanistan,polen,0.1972132180146049
afghanistan,portugal,0.20139325430378963
afghanistan,ruanda,0.3692334569718232
afghanistan,rumänien,0.2906099975965799
afghanistan,saudi_arabien,0.2857345107639583
afghanistan,schweden,0.20866570670050982
afghanistan,schweiz,0.08694244608431817
afghanistan,senegal,0.3484792188094703
afghanistan,serbien,0.42882767897499174
afghanistan,singapur,0.2518868091994775
afghanistan,slowakei,0.22770642691915532
afghanistan,slowenien,0.1980853562519228
afghanistan,somalia,0.44507688940307005
afghanistan,spanien,0.17172971180304775
afghanistan,südafrika,0.28447202037840186
afghanistan,sudan,0.39947180627181905
afghanistan,südkorea,0.18015758685255595
afghanistan,südsudan,0.48495378869323436
afghanistan,syrien,0.4160369540841532
afghanistan,tansania,0.26951216236379494
afghanistan,thailand,0.30224117638681786
afghanistan,tschechien,0.20571113481758022
afghanistan,türkei,0.32854886691114243
afghanistan,uganda,0.31362181695279934
afghanistan,ukraine,0.22765196529989323
afghanistan,ungarn,0.2299381297370246
afghanistan,usa,0.30662494465615564
afghanistan,vereinigtes_königreich,0.22042148272774625
afghanistan,vietnam,0.3447459377681945
afghanistan,zypern,0.23495900961244606
ägypten,albanien,0.24351104377635802
ägypten,algerien,0.46114088715351886
ägypten,angola,0.3826534585592937
ägypten,argentinien,0.32324724955706874
ägypten,armenien,0.2575704924604517
ägypten,aserbaidschan,0.31102221320085255
ägypten,äthiopien,0.349935879081916
ägypten,australien,0.3800656434248227
ägypten,bangladesch,0.47863499861323777
ägypten,belarus,0.30246282919972534
ägypten,belgien,0.33179384535021217
ägypten,bosnien_und_herzegowina,0.18359332797753194
ägypten,brasilien,0.38148566056838445
ägypten,bulgarien,0.3459462086548469
ägypten,chile,0.3979907980513718
ägypten,china,0.5057823641107615
ägypten,dänemark,0.2568297624772503
ägypten,estland,0.2648759695414864
ägypten,finnland,0.27743133140550746
ägypten,frankreich,0.2955668555780877
ägypten,georgien,0.2889843662822278
ägypten,ghana,0.3384297266856896
ägypten,griechenland,0.26940490007436135
ägypten,hongkong,0.3730955325628529
ägypten,indien,0.4849441086948003
ägypten,indonesien,0.3638879483641567
ägypten,irak,0.29373867420982047
ägypten,iran,0.3986060191209368
ägypten,irland,0.23502129234865718
ägypten,island,0.272003261437512
ägypten,israel,0.38893460658005646
ägypten,italien,0.32070317812082233
ägypten,japan,0.3412941016753468
ägypten,kambodscha,0.3260235206289227
ägypten,kanada,0.3248047559212284
ägypten,kasachstan,0.3705042607833794
ägypten,kenia,0.3384101600802773
ägypten,kolumbien,0.3310527423298368
ägypten,kongo,0.31688247973515904
ägypten,kroatien,0.23022425858569695
ägypten,kuba,0.26365240762507197
ägypten,lettland,0.278394792114556
ägypten,libyen,0.35401127743034744
ägypten,litauen,0.28977455950352005
ägypten,luxemburg,0.20427875754556937
ägypten,malaysia,0.47004484094727444
ägypten,mali,0.41394499308816035
ägypten,malta,0.30742484846116047
ägypten,mazedonien,0.2772859921894882
ägypten,mexiko,0.27152912851496447
ägypten,montenegro,0.30219590751549075
ägypten,mosambik,0.33127410202298885
ägypten,namibia,0.33252472029025804
ägypten,nepal,0.43229076690380874
ägypten,neuseeland,0.4115825979895852
ägypten,niederlande,0.24161414338574194
ägypten,niger,0.15057066769092234
ägypten,nigeria,0.3259751383285812
ägypten,nordkorea,0.29513951279895295
ägypten,norwegen,0.29717494714196924
ägypten,österreich,0.25888485952969975
