Country_One,Country_Two,Similarity
afghanistan,ägypten,0.3472075448369969
afghanistan,albanien,0.3611909745900401
afghanistan,algerien,0.4303673107894181
afghanistan,angola,0.32850185576168256
afghanistan,argentinien,0.17092655718578553
afghanistan,armenien,0.3779944147592157
afghanistan,aserbaidschan,0.2831923931439543
afghanistan,äthiopien,0.31217324691695636
afghanistan,australien,0.26792623084424694
afghanistan,bangladesch,0.30819061403415365
afghanistan,belarus,0.28783960795258623
afghanistan,belgien,0.18252066181284543
afghanistan,bosnien_und_herzegowina,0.2574016523023351
afghanistan,brasilien,0.23879800419984865
afghanistan,bulgarien,0.3244879909957387
afghanistan,chile,0.23131929990113564
afghanistan,china,0.2895943691468279
afghanistan,dänemark,0.18194067205180137
afghanistan,estland,0.25016082078584123
afghanistan,finnland,0.18936035434359053
afghanistan,frankreich,0.20002671668698685
afghanistan,georgien,0.3212295947109009
afghanistan,ghana,0.3343740914230694
afghanistan,griechenland,0.28947271129516716
afghanistan,hongkong,0.15752182886637772
afghanistan,indien,0.3026214199287511
afghanistan,indonesien,0.29912183644275325
afghanistan,irak,0.4228803441536936
afghanistan,iran,0.3725622712552936
afghanistan,irland,0.2039405533564204
afghanistan,island,0.0957125807700069
afghanistan,israel,0.3118827195985522
afghanistan,italien,0.19672993072699368
afghanistan,japan,0.19144547305975612
afghanistan,kambodscha,0.3114142647180054
afghanistan,kanada,0.23616036677983576
afghanistan,kasachstan,0.2764426799116405
afghanistan,kenia,0.32488414726076786
afghanistan,kolumbien,0.3984102629954488
afghanistan,kongo,0.3685764844711473
afghanistan,kroatien,0.3058854693249574
afghanistan,kuba,0.27140588758555534
afghanistan,lettland,0.2699185004808762
afghanistan,libyen,0.2753022319276754
afghanistan,litauen,0.2993506297391537
afghanistan,luxemburg,0.171805708349344
afghanistan,malaysia,0.2814032305527566
afghanistan,mali,0.37702998766193346
afghanistan,malta,0.24166906305666028
afghanistan,mazedonien,0.454287490161368
afghanistan,mexiko,0.20053012332684303
afghanistan,montenegro,0.38950541883180834
afghanistan,mosambik,0.3112163349980172
afghanistan,namibia,0.20405873631881027
afghanistan,nepal,0.2408965176916616
afghanistan,neuseeland,0.17541156388748355
afghanistan,niederlande,0.1577165259200669
afghanistan,niger,0.20295215583263504
afghanistan,nigeria,0.3109436004434542
afghanistan,nordkorea,0.2899665744897365
afghanistan,norwegen,0.23027266905202354
afghanistan,österreich,0.21490373354620676
afghanistan,pakistan,0.4363032484561184
afghanistan,philippinen,0.29002843918540966
afghanistan,polen,0.23652099942266858
afghanistan,portugal,0.16234868311317002
afghanistan,ruanda,0.28706796533807133
afghanistan,rumänien,0.264325630570466
afghanistan,saudi_arabien,0.3630735193813476
afghanistan,schweden,0.18399768004604536
afghanistan,schweiz,0.09644259480763387
afghanistan,senegal,0.30924323698458017
afghanistan,serbien,0.39117394640191844
afghanistan,singapur,0.14349975601556597
afghanistan,slowakei,0.24257046830688006
afghanistan,slowenien,0.22410090756794637
afghanistan,somalia,0.4654609306642159
afghanistan,spanien,0.23025304366649002
afghanistan,südafrika,0.24669682870817064
afghanistan,sudan,0.3737235186648308
afghanistan,südkorea,0.21272677444540425
afghanistan,südsudan,0.448660923566081
afghanistan,syrien,0.41425376990506646
afghanistan,tansania,0.23354455634693394
afghanistan,thailand,0.23526636546074858
afghanistan,tschechien,0.2461970017558427
afghanistan,türkei,0.3504911834192821
afghanistan,uganda,0.2970872237364683
afghanistan,ukraine,0.15803042616274676
afghanistan,ungarn,0.24533133993752315
afghanistan,usa,0.32141178480344945
afghanistan,vereinigtes_königreich,0.17809212263354635
afghanistan,vietnam,0.34477007820881467
afghanistan,zypern,0.23976217908264513
ägypten,albanien,0.2319720738554923
ägypten,algerien,0.391332582179084
ägypten,angola,0.4152944958796977
ägypten,argentinien,0.3081135260557932
ägypten,armenien,0.41608911429935125
ägypten,aserbaidschan,0.3365957381534783
ägypten,äthiopien,0.27224583189053275
ägypten,australien,0.37183870303201205
ägypten,bangladesch,0.4600912331833962
ägypten,belarus,0.2781693473143614
ägypten,belgien,0.3406703420075388
ägypten,bosnien_und_herzegowina,0.1615344691606958
ägypten,brasilien,0.3683383746604162
ägypten,bulgarien,0.3205545153314457
ägypten,chile,0.44286375073775486
ägypten,china,0.44345817936531384
ägypten,dänemark,0.31405228937239227
ägypten,estland,0.25361419686192305
ägypten,finnland,0.28908305101931875
ägypten,frankreich,0.29780928089897524
ägypten,georgien,0.3193040653210099
ägypten,ghana,0.4393921630494073
ägypten,griechenland,0.315938095864825
ägypten,hongkong,0.23048181780541324
ägypten,indien,0.44735909750804037
ägypten,indonesien,0.43787295724727243
ägypten,irak,0.3315550904531077
ägypten,iran,0.45639715792923147
ägypten,irland,0.2531963372351817
ägypten,island,0.25729492455612024
ägypten,israel,0.3470169027310172
ägypten,italien,0.34677033613597685
ägypten,japan,0.3074961246958699
ägypten,kambodscha,0.3267079715448096
ägypten,kanada,0.3017487710318562
ägypten,kasachstan,0.3684365166639183
ägypten,kenia,0.3799147668048761
ägypten,kolumbien,0.2583519943086724
ägypten,kongo,0.347759723828165
ägypten,kroatien,0.23798587433231738
ägypten,kuba,0.327482429358938
ägypten,lettland,0.25883950858469407
ägypten,libyen,0.2797705999995617
ägypten,litauen,0.24046087772925578
ägypten,luxemburg,0.1319243294862373
ägypten,malaysia,0.4166178525488794
ägypten,mali,0.49781480168290715
ägypten,malta,0.2527067967953267
ägypten,mazedonien,0.2625607491395718
ägypten,mexiko,0.2616213543833012
ägypten,montenegro,0.21581941459305307
ägypten,mosambik,0.32629931616267327
ägypten,namibia,0.35268907709587916
ägypten,nepal,0.42498462764781864
ägypten,neuseeland,0.21131219609932667
ägypten,niederlande,0.24911909757300243
ägypten,niger,0.15298105725520328
ägypten,nigeria,0.3354332050595563
ägypten,nordkorea,0.2901279185826706
ägypten,norwegen,0.3486438284665292
ägypten,österreich,0.2602198009392416
ägypten,pakistan,0.4471572334097253
ägypten,philippinen,0.35888136884049193
ägypten,polen,0.22847287383713527
ägypten,portugal,0.29375485922312283
ägypten,ruanda,0.29262444212936556
ägypten,rumänien,0.24584279152022767
ägypten,saudi_arabien,0.41862038808439206
ägypten,schweden,0.25828266696180163
ägypten,schweiz,0.20052871549340626
ägypten,senegal,0.4143443355194832
ägypten,serbien,0.29208262301486404
ägypten,singapur,0.22187302328667077
ägypten,slowakei,0.2361769888535289
ägypten,slowenien,0.2133818978914265
ägypten,somalia,0.362060140203427
ägypten,spanien,0.25707421557651056
ägypten,südafrika,0.3222787774438673
ägypten,sudan,0.3651056294541152
ägypten,südkorea,0.30360977214873786
ägypten,südsudan,0.49189325998034034
ägypten,syrien,0.46991165331042895
ägypten,tansania,0.3441036332589416
ägypten,thailand,0.2992684125421472
ägypten,tschechien,0.19508330704735902
ägypten,türkei,0.3667936654406562
ägypten,uganda,0.3129806410165451
ägypten,ukraine,0.17210880832720815
ägypten,ungarn,0.18406645929109694
ägypten,usa,0.34680939374241604
ägypten,vereinigtes_königreich,0.2768033187753202
ägypten,vietnam,0.5114931597469116
ägypten,zypern,0.3130997825953262
albanien,algerien,0.21062675255426538
albanien,angola,0.20370438762345813
albanien,argentinien,0.2011715434680704
albanien,armenien,0.20265864039888354
albanien,aserbaidschan,0.22614354152005323
albanien,äthiopien,0.33460856830461383
albanien,australien,0.25156335030109045
albanien,bangladesch,0.24938850494152234
albanien,belarus,0.3031778501469655
albanien,belgien,0.24459836514213174
