Country_One,Country_Two,Similarity
afghanistan,ägypten,0.4246388339676477
afghanistan,albanien,0.3948671368550579
afghanistan,algerien,0.41740424316554287
afghanistan,angola,0.38419791309214346
afghanistan,argentinien,0.19617831578738076
afghanistan,armenien,0.3754749532437659
afghanistan,aserbaidschan,0.3003808874857832
afghanistan,äthiopien,0.38878148767992565
afghanistan,australien,0.23163024824826114
afghanistan,bangladesch,0.3557609226989298
afghanistan,belarus,0.2834989132188499
afghanistan,belgien,0.18484428458788996
afghanistan,bosnien_und_herzegowina,0.39994459923715553
afghanistan,brasilien,0.2751796621184322
afghanistan,bulgarien,0.31027580933839044
afghanistan,chile,0.3213961440866278
afghanistan,china,0.28848307401334355
afghanistan,dänemark,0.15698394099948113
afghanistan,estland,0.23724157879254615
afghanistan,finnland,0.21557796379287653
afghanistan,frankreich,0.15566489297648667
afghanistan,georgien,0.3981214972329706
afghanistan,ghana,0.3272070966234265
afghanistan,griechenland,0.2528800988869264
afghanistan,hongkong,0.26438343588448
afghanistan,indien,0.2832139545401068
afghanistan,indonesien,0.28984732987059214
afghanistan,irak,0.46026889048643127
afghanistan,iran,0.3699999001528631
afghanistan,irland,0.17713405997058343
afghanistan,island,0.20129836395521666
afghanistan,israel,0.3787116288197421
afghanistan,italien,0.18904057131591265
afghanistan,japan,0.24233833084958809
afghanistan,kambodscha,0.3410465814697803
afghanistan,kanada,0.29565801477693365
afghanistan,kasachstan,0.26601488434000653
afghanistan,kenia,0.2875618736784893
afghanistan,kolumbien,0.3672885927006644
afghanistan,kongo,0.41955619982207837
afghanistan,kroatien,0.3341114557506768
afghanistan,kuba,0.24751863900533125
afghanistan,lettland,0.24241583271744482
afghanistan,libyen,0.34195467006631214
afghanistan,litauen,0.24918737377621739
afghanistan,luxemburg,0.18234784946335772
afghanistan,malaysia,0.3449548599763971
afghanistan,mali,0.47182439526093756
afghanistan,malta,0.18514811812561982
afghanistan,mazedonien,0.5245619014156471
afghanistan,mexiko,0.20303959675859196
afghanistan,montenegro,0.2642282018494978
afghanistan,mosambik,0.32414402369316075
afghanistan,namibia,0.2447575615825417
afghanistan,nepal,0.2929499000681381
afghanistan,neuseeland,0.19394094876493156
afghanistan,niederlande,0.18627328368807178
afghanistan,niger,0.2138440168307369
afghanistan,nigeria,0.33528756108191193
afghanistan,nordkorea,0.352970848415252
afghanistan,norwegen,0.23441682080446663
afghanistan,österreich,0.1410438925363504
afghanistan,pakistan,0.4637270218624323
afghanistan,philippinen,0.31879588397968217
afghanistan,polen,0.2330867155008005
afghanistan,portugal,0.12440189001735907
afghanistan,ruanda,0.40305996806545324
afghanistan,rumänien,0.28725358731684336
afghanistan,saudi_arabien,0.3222351941370423
afghanistan,schweden,0.18120355207372363
afghanistan,schweiz,0.03720049015675985
afghanistan,senegal,0.36386718294778814
afghanistan,serbien,0.4392733219937037
afghanistan,singapur,0.20730614813590748
afghanistan,slowakei,0.208010469153152
afghanistan,slowenien,0.2409648121321362
afghanistan,somalia,0.45704223812421807
afghanistan,spanien,0.15190772592608742
afghanistan,südafrika,0.3275507886637913
afghanistan,sudan,0.38214503504189734
afghanistan,südkorea,0.26551010386605584
afghanistan,südsudan,0.4860620854625131
afghanistan,syrien,0.40308382326601144
afghanistan,tansania,0.2447517688908037
afghanistan,thailand,0.3233078246671902
afghanistan,tschechien,0.16383231879931764
afghanistan,türkei,0.36084773407745374
afghanistan,uganda,0.28418243839843016
afghanistan,ukraine,0.18121181125966912
afghanistan,ungarn,0.22979345568393333
afghanistan,usa,0.35516338322272467
afghanistan,vereinigtes_königreich,0.1808805508986335
afghanistan,vietnam,0.31530090075046546
afghanistan,zypern,0.2419080384939088
ägypten,albanien,0.31679350319949
ägypten,algerien,0.4035734011770629
ägypten,angola,0.49086455981988164
ägypten,argentinien,0.3330454305638021
ägypten,armenien,0.4173781356804891
ägypten,aserbaidschan,0.39242994321903707
ägypten,äthiopien,0.4930454603786881
ägypten,australien,0.4096117498228276
ägypten,bangladesch,0.4412342854810789
ägypten,belarus,0.33632332969223144
ägypten,belgien,0.354479399156427
ägypten,bosnien_und_herzegowina,0.267221754559199
ägypten,brasilien,0.38206073489756176
ägypten,bulgarien,0.4228845724544176
ägypten,chile,0.5316402548729323
ägypten,china,0.4517326898115612
ägypten,dänemark,0.2883192660002295
ägypten,estland,0.37066910814136433
ägypten,finnland,0.29297458647569175
ägypten,frankreich,0.3050558733419354
ägypten,georgien,0.47663450240226435
ägypten,ghana,0.3867869325883947
ägypten,griechenland,0.31443796698067533
ägypten,hongkong,0.4181882393522537
ägypten,indien,0.48840109382463215
ägypten,indonesien,0.44956653904422994
ägypten,irak,0.33726345340984953
ägypten,iran,0.45369111432703113
ägypten,irland,0.2843640254075669
ägypten,island,0.33872895288010896
ägypten,israel,0.4685207589298252
ägypten,italien,0.35351864176968595
ägypten,japan,0.37792233131713127
ägypten,kambodscha,0.35420292716215795
ägypten,kanada,0.3999462791225199
ägypten,kasachstan,0.4578651247073552
ägypten,kenia,0.36535001056513544
ägypten,kolumbien,0.31565312338360707
ägypten,kongo,0.3962387723638058
ägypten,kroatien,0.387342567534696
ägypten,kuba,0.3230186568727562
ägypten,lettland,0.33642435021567474
ägypten,libyen,0.3531313700686137
ägypten,litauen,0.3974201761591261
ägypten,luxemburg,0.1708913700038623
ägypten,malaysia,0.4800895548689281
ägypten,mali,0.4364870873710099
ägypten,malta,0.3261418810589436
ägypten,mazedonien,0.3569641223117997
ägypten,mexiko,0.35887473870162534
ägypten,montenegro,0.3335533186328282
ägypten,mosambik,0.42472403039411444
ägypten,namibia,0.3173231287919802
ägypten,nepal,0.4626717580590772
ägypten,neuseeland,0.3651185401915004
ägypten,niederlande,0.22259759784646144
ägypten,niger,0.23077424511815742
ägypten,nigeria,0.41204887372800053
ägypten,nordkorea,0.31079853356318854
ägypten,norwegen,0.35688139221277504
ägypten,österreich,0.23079716694733998
ägypten,pakistan,0.51597005808256
ägypten,philippinen,0.4583485726759604
ägypten,polen,0.36595429540330504
ägypten,portugal,0.3099037662358932
ägypten,ruanda,0.42846829396690495
ägypten,rumänien,0.3690211346087364
ägypten,saudi_arabien,0.43955489090563565
ägypten,schweden,0.2318462551427898
ägypten,schweiz,0.22239860577744505
ägypten,senegal,0.46419049064550433
ägypten,serbien,0.33630050302198444
ägypten,singapur,0.3680751114291015
ägypten,slowakei,0.37888559111505343
ägypten,slowenien,0.36170153823112733
ägypten,somalia,0.4321970652863414
ägypten,spanien,0.28820419217000104
ägypten,südafrika,0.36862330298497087
ägypten,sudan,0.3729965594547583
ägypten,südkorea,0.33601941611783026
ägypten,südsudan,0.5019328884880867
ägypten,syrien,0.4741125525747309
ägypten,tansania,0.3331550810513437
ägypten,thailand,0.4342635877663267
ägypten,tschechien,0.34155032308278327
ägypten,türkei,0.38206873436924427
ägypten,uganda,0.3096106334144326
ägypten,ukraine,0.2630850151769869
ägypten,ungarn,0.3060402963232366
ägypten,usa,0.42655120955449455
ägypten,vereinigtes_königreich,0.2887043196779374
ägypten,vietnam,0.43162688308554376
ägypten,zypern,0.3916228925516692
albanien,algerien,0.30183566314194044
albanien,angola,0.2912208436417735
albanien,argentinien,0.10482958993776449
albanien,armenien,0.35938904175845077
albanien,aserbaidschan,0.3519997439624404
albanien,äthiopien,0.3887505229143041
albanien,australien,0.1855174836398752
albanien,bangladesch,0.22430577101578564
albanien,belarus,0.26735280871584993
albanien,belgien,0.25532038914314825
albanien,bosnien_und_herzegowina,0.43487783949718484
albanien,brasilien,0.23066887577379735
albanien,bulgarien,0.45520018150442626
albanien,chile,0.2599538350493596
albanien,china,0.1462696367110638
albanien,dänemark,0.1869853728251236
albanien,estland,0.4009788397578599
