Country_One,Country_Two,Similarity
afghanistan,ägypten,0.41522523315982507
afghanistan,albanien,0.2648999892583194
afghanistan,algerien,0.3089480523708274
afghanistan,angola,0.34502132648601064
afghanistan,argentinien,0.2698301897914299
afghanistan,armenien,0.20964045465308828
afghanistan,aserbaidschan,0.23390406947248252
afghanistan,äthiopien,0.31741437124660166
afghanistan,australien,0.18292917226776367
afghanistan,bangladesch,0.3010129477227516
afghanistan,belarus,0.29834942292096517
afghanistan,belgien,0.15903918819368756
afghanistan,bosnien_und_herzegowina,0.3532920244412594
afghanistan,brasilien,0.23633410717169112
afghanistan,bulgarien,0.09870031204241383
afghanistan,chile,0.3098104523220677
afghanistan,china,0.26373057836895564
afghanistan,dänemark,0.08925687221443022
afghanistan,estland,0.1779710301753203
afghanistan,finnland,0.04031672649650056
afghanistan,frankreich,0.2059059828094616
afghanistan,georgien,0.3198565554433257
afghanistan,ghana,0.18124249528828196
afghanistan,griechenland,0.2329105432132704
afghanistan,hongkong,0.1824702559706639
afghanistan,indien,0.28076234926652666
afghanistan,indonesien,0.33431311293035426
afghanistan,irak,0.49596046456635734
afghanistan,iran,0.41265826307107367
afghanistan,irland,0.10400432234642502
afghanistan,island,0.20218613727152956
afghanistan,israel,0.34222433743248015
afghanistan,italien,0.19009316168982085
afghanistan,japan,0.2822887280376385
afghanistan,kambodscha,0.23639122594092543
afghanistan,kanada,0.18722711449017282
afghanistan,kasachstan,0.22545077712777284
afghanistan,kenia,0.3613967671600578
afghanistan,kolumbien,0.24694991096699395
afghanistan,kongo,0.36106173581377876
afghanistan,kroatien,0.25542407649428356
afghanistan,kuba,0.2964744872566003
afghanistan,lettland,0.17770860160946028
afghanistan,libyen,0.5030789968262634
afghanistan,litauen,0.12404193544506885
afghanistan,luxemburg,0.0826212443504567
afghanistan,malaysia,0.1840568762158621
afghanistan,mali,0.49026044369933897
afghanistan,malta,0.15418528862551595
afghanistan,mazedonien,0.1926799183672303
afghanistan,mexiko,0.3124586863685237
afghanistan,montenegro,0.20196392013041065
afghanistan,mosambik,0.2439888705293549
afghanistan,namibia,0.2529292084933531
afghanistan,nepal,0.30066988229320546
afghanistan,neuseeland,0.18074041354154072
afghanistan,niederlande,0.06271607932772594
afghanistan,niger,0.26535718116560314
afghanistan,nigeria,0.30229407291858557
afghanistan,nordkorea,0.3676154775909493
afghanistan,norwegen,0.1007543275605376
afghanistan,österreich,0.12036991167004056
afghanistan,pakistan,0.5543450244123169
afghanistan,philippinen,0.17088902017717306
afghanistan,polen,0.1523584502592974
afghanistan,portugal,0.12372575113647635
afghanistan,ruanda,0.2388929048038988
afghanistan,rumänien,0.1021553370481727
afghanistan,saudi_arabien,0.41152237890353394
afghanistan,schweden,0.10979645002264926
afghanistan,schweiz,0.1161928618826224
afghanistan,senegal,0.22768423626665613
afghanistan,serbien,0.2877396636313685
afghanistan,singapur,0.13877479461528866
afghanistan,slowakei,0.1023363220797402
afghanistan,slowenien,0.1452939576944991
afghanistan,somalia,0.5164635409203472
afghanistan,spanien,0.1187120781653452
afghanistan,südafrika,0.2271821572578988
afghanistan,sudan,0.46566906820111703
afghanistan,südkorea,0.2507200569910561
afghanistan,südsudan,0.48441915024554333
afghanistan,syrien,0.4612754817707326
afghanistan,tansania,0.2688929340210936
afghanistan,thailand,0.2678738675869561
afghanistan,tschechien,0.1196123071336359
afghanistan,türkei,0.23606119101688947
afghanistan,uganda,0.3008890442238773
afghanistan,ukraine,0.15159660127451596
afghanistan,ungarn,0.1498322756942766
afghanistan,usa,0.2868700597265905
afghanistan,vereinigtes_königreich,0.14756760224286516
afghanistan,vietnam,0.28186010681843
afghanistan,zypern,0.16218842116596768
ägypten,albanien,0.28790085822406775
ägypten,algerien,0.5693963298693726
ägypten,angola,0.3788844680346124
ägypten,argentinien,0.32998423487449896
ägypten,armenien,0.35036985222843375
ägypten,aserbaidschan,0.3010457792068001
ägypten,äthiopien,0.3890811266760493
ägypten,australien,0.18977867655664654
ägypten,bangladesch,0.2214464398280983
ägypten,belarus,0.3675479522346692
ägypten,belgien,0.1474619237204332
ägypten,bosnien_und_herzegowina,0.22503420866421397
ägypten,brasilien,0.32080518695944443
ägypten,bulgarien,0.13626487669421242
ägypten,chile,0.362343222969513
ägypten,china,0.37173414532374105
ägypten,dänemark,0.14502028504487385
ägypten,estland,0.24307948590939293
ägypten,finnland,0.1870880910113784
ägypten,frankreich,0.2855018468789938
ägypten,georgien,0.3689401464991434
ägypten,ghana,0.23931146591717167
ägypten,griechenland,0.2957313501126142
ägypten,hongkong,0.20777760935685186
ägypten,indien,0.35558834861105143
ägypten,indonesien,0.39420645264574183
ägypten,irak,0.40978525527756327
ägypten,iran,0.4314057736474571
ägypten,irland,0.23871405342572016
ägypten,island,0.22804972635462845
ägypten,israel,0.393740403650784
ägypten,italien,0.25772879912548124
ägypten,japan,0.3005605341238602
ägypten,kambodscha,0.40766860509892566
ägypten,kanada,0.17406363099880579
ägypten,kasachstan,0.34556890916089744
ägypten,kenia,0.3287327978006195
ägypten,kolumbien,0.32424812479962695
ägypten,kongo,0.32767056611793033
ägypten,kroatien,0.2782253073915647
ägypten,kuba,0.2524153203130376
ägypten,lettland,0.23420677610510685
ägypten,libyen,0.5962694513001122
ägypten,litauen,0.1960318907850534
ägypten,luxemburg,0.19310642265351602
ägypten,malaysia,0.35948352939849626
ägypten,mali,0.4298236970810155
ägypten,malta,0.2662841193919137
ägypten,mazedonien,0.1902139464218786
ägypten,mexiko,0.32082610833441383
ägypten,montenegro,0.22397354967282673
ägypten,mosambik,0.21237058518285867
ägypten,namibia,0.2491497244421712
ägypten,nepal,0.3348887343150862
ägypten,neuseeland,0.16585790083784074
ägypten,niederlande,0.18375535415946087
ägypten,niger,0.32852338200714903
ägypten,nigeria,0.3261266856672036
ägypten,nordkorea,0.33197961225729217
ägypten,norwegen,0.16956599379221268
ägypten,österreich,0.11609741419274573
ägypten,pakistan,0.40698685040750526
ägypten,philippinen,0.23329816485597676
ägypten,polen,0.2552252153232038
ägypten,portugal,0.26680797030144154
ägypten,ruanda,0.2877006058007622
ägypten,rumänien,0.15974713798052248
ägypten,saudi_arabien,0.5247200820700534
ägypten,schweden,0.18140910667284077
ägypten,schweiz,0.10320341255717025
ägypten,senegal,0.28338644608458613
ägypten,serbien,0.22548580120473694
ägypten,singapur,0.26781664778002257
ägypten,slowakei,0.22747163630221134
ägypten,slowenien,0.22716678869714818
ägypten,somalia,0.33644217430871043
ägypten,spanien,0.2989525039151596
ägypten,südafrika,0.30645240812646407
ägypten,sudan,0.4024012336336583
ägypten,südkorea,0.24345685752866525
ägypten,südsudan,0.3956756468016754
ägypten,syrien,0.5252552281477729
ägypten,tansania,0.2791186304647342
ägypten,thailand,0.44917457618630174
ägypten,tschechien,0.1655657207383662
ägypten,türkei,0.4472718532461593
ägypten,uganda,0.34941597035165384
ägypten,ukraine,0.33045949236150907
ägypten,ungarn,0.3213102379625192
ägypten,usa,0.302842267492791
ägypten,vereinigtes_königreich,0.20782114867717041
ägypten,vietnam,0.3910890262703693
ägypten,zypern,0.23265408036906923
albanien,algerien,0.3017017089367013
albanien,angola,0.26987427397708735
albanien,argentinien,0.2506285788640677
albanien,armenien,0.31475934842115294
albanien,aserbaidschan,0.30003810895003474
albanien,äthiopien,0.29663863953983405
albanien,australien,0.21289507838446287
albanien,bangladesch,0.1998214356956257
albanien,belarus,0.20445295931157123
albanien,belgien,0.197094463211325
albanien,bosnien_und_herzegowina,0.46820174762637007
albanien,brasilien,0.1652182897566217
albanien,bulgarien,0.303199943756873
albanien,chile,0.21693749117474537
albanien,china,0.1923989913471683
albanien,dänemark,0.14678828119679957
albanien,estland,0.32178865031592174
albanien,finnland,0.18441486380150435
albanien,frankreich,0.2513466807331607
